Ticker,Name,Asset Class,Total Assets ,YTD Price Change,Avg. Daily Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,1 Month,1 Year,3 Year,5 Year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETF Database Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
TOTR,T. Rowe Price Total Return ETF,Bond,"$28,565,300",3.13%,"1,708",$41.07,0.49%,No,False,-0.51%,-1.51%,-2.37%,N/A,N/A,"$4,151,110.28",$0.00,"$1,022,062.28","$10,470,482.06","$11,665,828.94","$11,665,828.94",Total Bond Market,2021-09-28,0.31%,N/A,$1.74,2023-05-24,$0.17,4.26%,0.00,0.27,510,27.24%,40%,20%,1099,$40.52,$41.72,$41.07,$41.07,47.79,C,B,N/A,B-,C,N/A,0.0,N/A,N/A,N/A,N/A,N/A
UMDD,ProShares UltraPro MidCap400,Equity,"$28,408,500",8.02%,"15,080",$18.99,-1.35%,No,3x,16.40%,10.32%,-15.27%,15.23%,-5.39%,"$1,949,062.50",$0.00,"$415,912.50","$4,986,522.50","-$15,044,242.50","-$13,585,135.00",Leveraged Equities,2010-02-11,0.95%,N/A,$0.08,2023-03-22,$0.01,0.42%,0.00,3.36,404,49.30%,40%,20%,1099,$15.39,$18.72,N/A,N/A,57.68,B-,A-,C+,B-,B-,A,5.88,32.03%,37.27%,155.58,3.56%,6.46%
LQIG,SPDR MarketAxess Investment Grade 400 Corporate Bond ETF,Bond,"$28,275,400",3.45%,606,$94.79,0.62%,No,False,-0.55%,-0.91%,-0.36%,N/A,N/A,"$4,783,838.90",$0.00,$0.00,"-$73,430,308.15","-$68,463,873.65","-$68,463,873.65",Corporate Bonds,2022-05-11,0.09%,N/A,$5.48,2023-06-01,$0.39,5.81%,0.00,-0.55,379,7.02%,40%,20%,1099,$93.58,$95.81,$94.60,$94.89,48.84,N/A,N/A,N/A,N/A,N/A,N/A,6.45,43.66%,50.54%,114.84,16.29%,1.64%
FEDL,ETRACS 2x Leveraged IFED Invest with the Fed TR Index ETN,Equity,"$28,263,000",6.65%,298,$28.49,0.74%,No,2x,7.46%,12.25%,-4.34%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2021-09-14,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.97,0,N/A,40%,20%,1099,$24.42,$28.59,$28.49,$28.49,61.48,C,C,N/A,C,B,N/A,0.0,N/A,N/A,N/A,N/A,N/A
IWDL,ETRACS 2x Leveraged US Value Factor TR ETN,Equity,"$28,260,600",0.89%,205,$28.32,0.21%,No,2x,6.37%,2.61%,-10.43%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2021-02-05,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.69,0,0.00%,40%,20%,1099,$25.96,$28.36,$28.32,$28.32,56.25,C,A-,N/A,A,C+,N/A,0.0,N/A,N/A,N/A,N/A,N/A
LCF,Touchstone US Large Cap Focused ETF,Equity,"$28,218,300",14.73%,232,$27.68,0.65%,No,False,1.35%,3.88%,N/A,N/A,N/A,"-$8,875.00",$0.00,-$550.00,"$12,091,775.00","$12,091,775.00","$12,091,775.00",Large Cap Blend Equities,2022-07-29,0.69%,N/A,$0.06,2022-12-28,$0.06,0.21%,20.20,-0.95,46,48.16%,40%,20%,1099,$26.36,$27.87,$27.68,$27.68,63.43,C,B-,N/A,N/A,N/A,N/A,6.07,6.08%,40.99%,64.14,13.81%,4.39%
PFI,Invesco DWA Financial Momentum ETF,Equity,"$28,031,000",1.51%,"2,780",$41.17,-0.15%,No,False,4.25%,2.15%,-2.94%,7.16%,3.99%,"-$32,504,250.00","-$824,440.00","-$1,228,370.00","-$19,736,550.00","$6,666,090.00","-$34,571,360.00",All Cap Equities,2006-10-12,0.60%,N/A,$0.69,2023-03-20,$0.18,1.68%,15.94,0.99,50,34.25%,40%,20%,1099,$38.85,$41.25,$41.17,$41.17,57.44,B+,B-,B,C+,B+,B-,4.7,14.24%,19.74%,16.27,0.00%,1.57%
SPAX,Robinson Alternative Yield Pre-merger SPAC ETF,Equity,"$27,760,100",4.28%,"1,086",$21.43,0.19%,No,False,0.11%,0.83%,5.51%,N/A,N/A,"-$529,620.00",$0.00,$0.00,"$4,101,635.00","$26,998,377.50","$26,998,377.50",N/A,2021-06-22,0.50%,N/A,$0.20,2022-12-23,$0.20,0.93%,0.00,0.04,147,20.90%,40%,20%,1099,$21.24,$21.41,$21.39,$21.46,67.60,C+,B+,B+,A,B+,N/A,0.0,N/A,N/A,N/A,N/A,N/A
AAPU,Direxion Daily AAPL Bull 1.5X Shares,Equity,"$27,753,300",59.22%,"118,735",$26.42,2.40%,No,1.5x,0.27%,5.68%,N/A,N/A,N/A,"$14,157,325.00","$4,544,075.00","$7,002,775.00","$21,285,650.00","$21,285,650.00","$21,285,650.00",Leveraged Equities,2022-08-09,1.06%,N/A,$0.21,2023-03-21,$0.08,0.79%,0.04,-1.95,2,100.00%,40%,20%,1099,$24.08,$26.70,N/A,N/A,64.63,N/A,C,N/A,N/A,N/A,N/A,5.31,15.03%,28.20%,0.62,0.00%,0.00%
SBB,ProShares Short SmallCap600,Equity,"$27,704,200",-3.85%,"46,797",$17.74,0.62%,Yes,-1x,-6.49%,-5.97%,0.46%,-14.83%,-10.51%,"$4,370,376.08",$0.00,"$9,789,215.00","$20,785,998.44","$19,281,595.19","$31,082,737.69",Inverse Equities,2007-01-23,0.95%,N/A,$0.17,2023-03-22,$0.11,0.94%,0.00,-1.13,1,100.00%,40%,20%,1099,$17.88,$19.59,N/A,N/A,40.12,C+,B,B-,B+,B,B,0.0,N/A,N/A,N/A,N/A,N/A
QULL,ETRACS 2x Leveraged MSCI US Quality Factor TR ETN,Equity,"$27,582,600",25.19%,743,$27.81,0.83%,No,2x,2.04%,7.42%,2.99%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2021-02-05,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,2.15,0,0.00%,40%,20%,1099,$25.34,$28.38,$27.81,$27.81,59.28,C+,B+,N/A,B+,B-,N/A,0.0,N/A,N/A,N/A,N/A,N/A
TSLS,Direxion Daily TSLA Bear 1X Shares,Equity,"$27,539,700",-54.02%,"663,425",$22.38,-4.48%,Yes,-1x,-11.86%,-28.18%,N/A,N/A,N/A,"$24,499,050.00","-$1,143,975.00","$129,075.00","$45,443,775.00","$45,443,775.00","$45,443,775.00",Inverse Equities,2022-08-09,1.07%,N/A,$3.57,2023-03-21,$0.26,15.97%,0.00,3.56,1,100.00%,40%,20%,1099,$21.97,$33.50,$21.94,$23.20,26.68,N/A,C,N/A,N/A,N/A,N/A,5.16,25.81%,26.32%,1.6,0.00%,0.01%
XTRE,BondBloxx Bloomberg Three Year Target Duration US Treasury ETF,Bond,"$27,528,000",1.76%,"3,617",$49.28,0.24%,No,False,-0.40%,-1.20%,N/A,N/A,N/A,"$6,964,038.00","-$4,451,256.00","$4,994,266.00","$26,862,125.00","$26,862,125.00","$26,862,125.00",Government Bonds,2022-09-13,0.05%,N/A,$1.34,2023-06-01,$0.14,2.72%,0.00,-0.42,39,43.75%,40%,20%,1099,$48.94,$49.94,$49.28,$49.28,46.39,N/A,A,N/A,N/A,N/A,N/A,5.72,12.46%,34.48%,0.0,0.00%,0.00%
CSA,VictoryShares US Small Cap Volatility Wtd ETF,Equity,"$27,446,900",5.02%,632,$60.71,-0.57%,No,False,7.13%,6.43%,0.86%,13.48%,5.82%,"$3,203,230.00",$0.00,$0.00,"$3,203,230.00","$3,345,115.00","-$15,226,855.00",Small Cap Blend Equities,2015-07-08,0.35%,N/A,$0.86,2023-05-10,$0.02,1.42%,14.97,1.11,501,3.63%,40%,20%,1099,$54.63,$60.39,$60.67,$60.78,60.36,C+,A-,A-,B-,B,N/A,5.25,17.22%,27.55%,169.87,3.53%,7.08%
FHYS,Federated Hermes Short Duration High Yield ETF,Bond,"$27,382,500",3.89%,"4,648",$22.27,0.32%,No,False,0.47%,0.48%,4.11%,N/A,N/A,"-$883,600.00",$0.00,"-$1,329,600.00","-$5,661,700.00","$31,040,589.51","$31,040,589.51",High Yield Bonds,2021-12-16,0.51%,N/A,$1.44,2023-05-26,$0.14,6.50%,0.00,0.31,147,24.36%,40%,20%,1099,$22.02,$22.26,$22.27,$22.27,59.24,C+,C+,N/A,B,N/A,N/A,5.58,88.61%,31.84%,227.74,4.16%,2.14%
RNSC,Furst Trust Small Cap US Equity Select ETF,Equity,"$27,279,500",7.32%,"7,475",$27.11,-0.70%,No,False,7.01%,6.84%,0.43%,12.98%,5.52%,"-$1,153,387.50",$0.00,"-$2,572,395.00","$2,623,264.50","$17,017,358.50","$20,912,402.50",Small Cap Blend Equities,2017-06-20,0.60%,N/A,$0.55,2023-03-24,$0.10,2.03%,11.83,1.16,319,23.45%,40%,20%,1099,$24.42,$26.89,$27.04,$27.15,60.39,C+,B-,B-,B,B+,N/A,5.49,2.52%,30.64%,181.65,1.95%,9.33%
XRMI,Global X S&P 500 Risk Managed Income ETF,Equity,"$27,218,600",5.50%,"6,349",$20.54,0.29%,No,False,0.83%,1.91%,-2.33%,N/A,N/A,"$4,935,072.50","$195,597.26","$1,008,304.82","$9,028,286.25","$30,003,402.32","$30,003,402.32",N/A,2021-08-25,0.60%,N/A,$2.54,2023-05-22,$0.18,12.40%,0.00,0.35,505,30.37%,40%,20%,1099,$20.09,$20.53,$20.49,$20.58,66.12,B,B,C+,A,A,N/A,6.67,67.02%,58.29%,133.59,9.63%,6.15%
XSVN,BondBloxx Bloomberg Seven Year Target Duration US Treasury ETF,Bond,"$27,133,400",2.67%,678,$48.77,0.62%,No,False,-0.77%,-2.03%,N/A,N/A,N/A,"$5,979,753.00",$0.00,"$491,389.00","$26,765,723.00","$26,765,723.00","$26,765,723.00",Government Bonds,2022-09-13,0.05%,N/A,$1.21,2023-06-01,$0.16,2.50%,0.00,-0.70,28,66.48%,40%,20%,1099,$48.15,$49.83,$48.77,$48.77,46.51,N/A,A,N/A,N/A,N/A,N/A,5.72,12.46%,34.48%,0.0,0.00%,0.00%
USML,ETRACS 2x Leveraged MSCI US Minimum Volatility Factor TR ETN,Equity,"$27,131,800",-1.17%,278,$27.46,1.78%,No,2x,2.61%,-3.30%,-5.23%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2021-02-05,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,1.54,0,0.00%,40%,20%,1099,$26.30,$28.55,$27.46,$27.46,49.11,C,B+,N/A,A,B-,N/A,0.0,N/A,N/A,N/A,N/A,N/A
AAPD,Direxion Daily AAPL Bear 1X Shares ETF,Equity,"$27,005,100",-27.67%,"179,491",$21.70,-1.63%,Yes,-1x,-0.12%,-3.53%,N/A,N/A,N/A,"$8,649,350.00","-$1,653,375.00","-$5,016,375.00","$30,155,000.00","$30,155,000.00","$30,155,000.00",Inverse Equities,2022-08-09,1.07%,N/A,$0.34,2023-03-21,$0.18,1.58%,0.00,1.30,1,100.00%,40%,20%,1099,$21.54,$23.03,N/A,N/A,35.60,N/A,C,N/A,N/A,N/A,N/A,5.16,24.19%,26.30%,1.6,0.00%,0.01%
DBEH,iMGP DBi Hedge Strategy ETF,Alternatives,"$26,947,300",2.72%,"6,628",$26.24,0.04%,No,False,0.92%,1.39%,-0.62%,7.25%,N/A,"$11,738,750.00","$654,500.00","$1,301,750.00","$10,487,750.00","$18,032,450.00","$27,811,575.00",Hedge Fund,2019-12-18,0.85%,N/A,$0.39,2022-12-28,$0.39,1.52%,0.08,0.52,2,100.00%,40%,20%,1099,$25.78,$26.25,$26.19,$26.27,59.84,A-,B+,N/A,B,C+,N/A,0.0,N/A,N/A,N/A,N/A,N/A
EMM,Global X Emerging Markets ETF,Equity,"$26,869,500",N/A,N/A,$25.54,1.35%,No,False,3.11%,0.35%,N/A,N/A,N/A,"$3,979,140.89","$4,143.09","$3,979,140.89","$3,979,140.89","$3,979,140.89","$3,979,140.89",Mid Cap Blend Equities,2023-05-15,0.75%,N/A,$0.00,2013-03-15,$0.14,0.00%,0.00,4.14,62,38.07%,40%,20%,1099,N/A,N/A,$25.42,$25.60,"",C,A,C,B-,A+,A-,6.01,65.81%,39.77%,220.95,1.94%,3.57%
JHMB,John Hancock Mortgage-Backed Securities ETF,Bond,"$26,814,500",3.38%,"3,903",$21.59,0.51%,No,False,-0.26%,-0.88%,-0.24%,N/A,N/A,"$2,717,730.00",$0.00,"$539,067.50","$3,282,052.50","$10,441,592.50","$10,441,592.50",Mortgage Backed Securities,2021-08-19,0.40%,N/A,$0.94,2023-05-25,$0.12,4.36%,0.00,0.18,144,16.67%,40%,20%,1099,$21.31,$21.82,$21.58,$21.60,50.84,N/A,A-,N/A,N/A,A-,N/A,0.0,N/A,N/A,N/A,N/A,N/A
MSFU,Direxion Daily MSFT Bull 1.5X Shares ETF,Equity,"$26,812,800",52.87%,"63,223",$33.79,0.72%,No,1.5x,-3.43%,6.76%,N/A,N/A,N/A,"$17,443,075.00","$1,675,800.00","$4,922,350.00","$19,153,225.00","$19,153,225.00","$19,153,225.00",Leveraged Equities,2022-09-07,1.06%,N/A,$0.21,2023-03-21,$0.10,0.63%,0.00,-2.33,2,100.00%,40%,20%,1099,$30.62,$36.24,N/A,N/A,58.78,N/A,C,N/A,N/A,N/A,N/A,6.5,54.90%,51.95%,22.1,0.00%,3.95%
TSPA,T. Rowe Price U.S. Equity Research ETF,Equity,"$26,741,700",14.57%,"3,086",$26.03,0.74%,No,False,1.52%,4.41%,7.72%,N/A,N/A,"$498,267.13",$0.00,$0.00,"$3,598,365.47","$11,180,226.04","$11,180,226.04",Large Cap Blend Equities,2021-06-08,0.34%,N/A,$0.26,2022-12-20,$0.26,1.02%,2.08,1.00,306,30.82%,40%,20%,1099,$24.65,$26.18,$25.98,$26.05,63.43,C,B+,N/A,C,C,N/A,6.59,31.21%,55.04%,147.62,10.82%,6.78%
HTUS,Hull Tactical US ETF,Alternatives,"$26,740,500",16.36%,"5,923",$32.35,0.50%,No,False,2.83%,5.62%,14.25%,17.65%,9.72%,"$1,466,740.11",-$595.75,"$1,568,187.91","$1,469,823.50","-$4,114,182.48","-$44,225,551.36",Long-Short,2015-06-24,0.95%,N/A,$2.08,2022-12-27,$1.54,6.52%,0.03,0.87,18,97.70%,40%,20%,1099,$29.83,$33.21,$31.55,$33.68,63.23,B,B,B+,B,B,N/A,0.0,N/A,N/A,N/A,N/A,N/A
JUSA,JPMorgan ActiveBuilders U.S. Large Cap Equity ETF,Equity,"$26,697,000",11.66%,292,$48.85,0.62%,No,False,1.89%,4.11%,6.24%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,"$2,460,000.00","$2,460,000.00",Large Cap Blend Equities,2021-07-07,0.17%,N/A,$0.69,2022-12-20,$0.69,1.42%,0.00,0.98,243,29.12%,40%,20%,1099,$46.40,$49.07,$48.85,$48.85,62.64,C,A-,N/A,C+,C+,N/A,6.7,55.02%,59.85%,142.69,9.84%,6.90%
PSCD,Invesco S&P SmallCap Consumer Discretionary ETF,Equity,"$26,379,300",14.64%,"2,606",$89.98,-1.16%,No,False,8.20%,2.78%,6.65%,15.87%,7.38%,"$199,300.00","-$23,840.00","-$23,840.00","-$3,811,990.00","-$1,129,150.00","-$54,749,100.00",Consumer Discretionary Equities,2010-04-07,0.30%,N/A,$1.30,2023-03-20,$0.33,1.44%,8.32,1.42,85,26.87%,40%,20%,1099,$82.36,$90.22,N/A,N/A,56.80,C+,A,B-,B-,B-,A-,6.03,40.00%,40.10%,38.14,7.83%,10.41%
FCSH,Federated Hermes Short Duration Corporate ETF,Bond,"$26,374,300",1.73%,"1,786",$23.42,0.34%,No,False,-0.35%,-0.66%,0.78%,N/A,N/A,$0.00,$0.00,$0.00,"$2,080,800.00","$28,068,641.36","$28,068,641.36",Corporate Bonds,2021-12-16,0.30%,N/A,$0.46,2023-05-26,$0.04,1.96%,0.00,0.14,122,22.19%,40%,20%,1099,$23.31,$23.60,$23.42,$23.42,47.90,C,C+,N/A,A-,N/A,N/A,6.4,83.99%,48.94%,232.77,11.49%,4.04%
PSMO,Pacer Swan SOS Moderate (October) ETF,Equity,"$26,316,400",9.46%,"3,886",$22.91,0.93%,No,False,1.04%,2.67%,12.77%,N/A,N/A,"-$418,315.00","-$570,980.00","$560,397.50","$6,072,612.50","$23,251,026.99","$23,251,026.99",Large Cap Blend Equities,2021-10-01,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.41,2,100.00%,40%,20%,1099,$22.20,$22.92,$22.85,$22.95,62.52,N/A,C+,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A
LETB,AdvisorShares Let Bob AI Powered Momentum ETF,Equity,"$26,308,700",1.66%,"2,678",$22.96,0.17%,No,False,0.05%,0.58%,-1.77%,N/A,N/A,"$115,770.00",$0.00,$0.00,"$2,636,130.00","$11,962,980.00","$11,962,980.00",All Cap Equities,2022-02-08,1.07%,N/A,$0.14,2022-12-23,$0.14,0.63%,0.00,0.11,1,100.00%,40%,20%,1099,$22.89,$22.97,N/A,N/A,63.06,B,C,N/A,A,N/A,N/A,5.72,2.91%,34.48%,0.0,0.00%,0.00%
UTSL,Direxion Daily Utilities Bull 3X Shares,Equity,"$26,237,000",-20.65%,"86,543",$26.57,1.26%,No,3x,10.52%,-10.87%,-35.77%,2.79%,7.61%,"$11,618,050.00","$1,248,600.00","$9,817,750.00","$6,988,500.00","-$3,740,500.00","$6,885,350.00",Leveraged Equities,2017-05-03,1.00%,N/A,$0.61,2023-03-21,$0.31,2.32%,0.04,1.61,31,64.71%,40%,20%,1099,$22.56,$29.39,$25.93,$26.96,47.97,B,B-,N/A,A-,A,N/A,6.62,0.00%,56.12%,1988.52,38.56%,4.23%
ENOR,iShares MSCI Norway ETF,Equity,"$25,988,400",-7.10%,"7,917",$21.98,1.62%,No,False,3.27%,-2.16%,-16.62%,5.62%,-1.68%,"$191,440.00",$0.00,$0.00,"-$5,900,585.00","$8,313,030.00","-$7,244,070.00",Europe Equities,2012-01-23,0.53%,N/A,$1.12,2023-06-07,$0.82,5.08%,7.02,1.20,73,60.22%,40%,20%,1099,$21.02,$22.45,$21.84,$22.05,49.97,B,B-,C,C,B+,B,7.94,53.77%,96.21%,273.58,2.46%,13.55%
FCEF,First Trust Income Opportunities ETF,Multi-Asset,"$25,941,500",2.13%,"4,418",$19.14,-0.10%,No,False,1.48%,0.87%,-5.30%,5.28%,2.97%,"$1,007,700.00",$0.00,$0.00,"-$908,000.00","-$7,902,850.00","-$12,095,600.00",Diversified Portfolio,2016-09-27,2.20%,N/A,$1.40,2023-05-11,$0.12,7.34%,0.04,0.95,56,35.28%,40%,20%,1099,$18.55,$19.19,$19.08,$19.22,55.58,C+,C,C+,B-,A-,N/A,6.45,32.37%,50.63%,403.13,5.84%,4.37%
SQLV,Royce Quant Small‑Cap Quality Value ETF,Equity,"$25,937,600",7.82%,"5,018",$36.96,-0.40%,No,False,7.04%,8.48%,1.13%,16.00%,5.63%,"-$1,565,030.97","$1,751.12","$5,373.00","$7,553,556.83","$8,370,585.19","$17,907,071.44",Small Cap Blend Equities,2017-07-12,0.61%,N/A,$0.46,2023-03-20,$0.11,1.24%,7.10,1.24,245,9.29%,40%,20%,1099,$33.04,$36.66,N/A,N/A,61.53,C,B-,C+,C,B+,N/A,4.88,3.54%,22.83%,122.04,3.90%,5.96%
NDJI,Nationwide Dow Jones Risk-Managed Income ETF,Equity,"$25,929,700",2.78%,"4,815",$20.06,0.60%,No,False,2.44%,0.85%,-6.82%,N/A,N/A,"-$85,960.00",$0.00,"$980,865.00","-$887,800.00","$32,212,540.00","$32,212,540.00",Volatility Hedged Equity,2021-12-16,0.68%,N/A,$1.44,2023-05-24,$0.12,7.23%,0.00,0.53,33,54.93%,40%,20%,1099,$19.40,$20.06,$19.94,$20.21,58.21,B+,B-,N/A,A,N/A,N/A,7.11,85.34%,75.55%,37.31,7.73%,5.69%
JHPI,John Hancock Preferred Income ETF,Bond,"$25,792,900",0.45%,"7,223",$21.27,0.14%,No,False,1.38%,3.70%,-4.07%,N/A,N/A,"$9,243,317.50",$0.00,"$1,021,115.00","$12,322,340.00","$14,107,505.00","$14,107,505.00",Preferred Stock/Convertible Bonds,2021-12-14,0.54%,N/A,$1.35,2023-05-25,$0.10,6.40%,0.00,0.38,119,17.58%,40%,20%,1099,$20.26,$21.34,$21.20,$21.30,62.00,C,B-,N/A,A,N/A,N/A,6.13,31.78%,42.49%,540.83,10.63%,1.40%
JHPI,John Hancock Preferred Income ETF,Preferred Stock,"$25,792,900",0.45%,"7,223",$21.27,0.14%,No,False,1.38%,3.70%,-4.07%,N/A,N/A,"$9,243,317.50",$0.00,"$1,021,115.00","$12,322,340.00","$14,107,505.00","$14,107,505.00",Preferred Stock/Convertible Bonds,2021-12-14,0.54%,N/A,$1.35,2023-05-25,$0.10,6.40%,0.00,0.38,119,17.58%,40%,20%,1099,$20.26,$21.34,$21.20,$21.30,62.00,C,B-,N/A,A,N/A,N/A,6.13,31.78%,42.49%,540.83,10.63%,1.40%
DIVY,Sound Equity Income ETF,Equity,"$25,730,100",-0.63%,"3,697",$25.18,0.20%,No,False,5.14%,1.45%,-3.73%,N/A,N/A,"$3,903,240.00","$1,255,125.00","$1,255,125.00","$7,692,072.50","$24,450,220.00","$24,450,220.00",All Cap Equities,2020-12-30,0.45%,N/A,$1.18,2023-05-25,$0.03,4.71%,0.00,1.04,1,0.00%,40%,20%,1099,$23.74,$25.10,$24.98,$25.35,55.46,B,C+,B+,B+,A,N/A,6.72,44.65%,60.73%,183.74,4.46%,1.05%
INMU,BlackRock Intermediate Muni Income Bond ETF,Bond,"$25,725,800",2.31%,"2,257",$23.33,0.21%,No,False,0.43%,-0.59%,0.41%,N/A,N/A,"-$18,985,140.00","-$2,338,060.00","-$2,338,060.00","$1,599,560.00","$1,599,560.00","$1,599,560.00",National Munis,2021-03-16,0.30%,N/A,$0.63,2023-06-01,$0.06,2.71%,0.00,0.19,85,30.85%,40%,20%,1099,$23.05,$23.51,$23.30,$23.34,50.69,C,B-,N/A,B+,A,N/A,0.0,N/A,N/A,N/A,N/A,N/A
FRTY,Alger Mid Cap 40 ETF,Equity,"$25,688,500",6.93%,"10,723",$12.34,-0.24%,No,False,3.44%,0.94%,-13.59%,N/A,N/A,"-$4,655,750.00",$0.00,$0.00,"$920,625.00","$27,921,625.00","$27,921,625.00",Mid Cap Growth Equities,2021-02-26,0.60%,N/A,$0.00,2021-12-16,$1.07,0.00%,28.41,0.87,41,46.03%,40%,20%,1099,$11.96,$12.46,N/A,N/A,52.59,N/A,C+,N/A,N/A,N/A,N/A,5.87,55.97%,37.01%,62.33,6.63%,5.34%
TYO,Direxion Daily 7-10 Year Treasury Bear 3x Shares,Bond,"$25,389,000",-4.01%,"73,937",$12.75,-1.92%,Yes,-3x,2.65%,8.00%,10.94%,15.78%,-2.86%,"-$10,042,650.00",$0.00,"-$2,538,000.00","-$35,070,800.00","$8,633,450.00","$747,250.00",Inverse Bonds,2009-04-16,1.07%,N/A,$0.15,2023-03-21,$0.14,1.18%,0.00,-0.15,1,100.00%,40%,20%,1099,$11.80,$13.26,$12.71,$12.84,54.89,B+,B-,B+,B+,A,C+,5.23,0.00%,27.29%,1.6,0.00%,0.01%
QPX,AdvisorShares Q Dynamic Growth ETF,Multi-Asset,"$25,359,300",28.96%,"16,238",$27.27,0.96%,No,False,0.00%,8.34%,13.26%,N/A,N/A,"-$8,708,360.00",$0.00,"-$526,550.00","-$24,458,670.00","$33,848,700.00","$33,848,700.00",Diversified Portfolio,2020-12-28,1.38%,N/A,$0.00,N/A,N/A,0.00%,0.03,1.14,9,99.99%,40%,20%,1099,$24.82,$28.01,N/A,N/A,66.44,B-,C,C,C,C,N/A,6.91,92.79%,67.97%,41.02,3.75%,8.71%
RNDV,US Equity Dividend Select ETF,Equity,"$25,219,700",0.87%,"2,251",$28.07,0.14%,No,False,3.27%,2.43%,-2.28%,10.55%,8.37%,"$1,362,546.00",$0.00,$0.00,"$7,068,175.50","$19,973,194.00","$19,981,149.50",Large Cap Blend Equities,2017-06-20,0.50%,N/A,$0.76,2023-03-24,$0.18,2.71%,15.05,0.97,231,23.11%,40%,20%,1099,$26.56,$28.00,$28.04,$28.08,56.38,C+,B,B,B,A-,N/A,7.06,86.48%,73.94%,136.07,5.03%,4.39%
SKF,ProShares UltraShort Financials,Equity,"$24,921,500",-0.69%,"104,488",$19.25,0.21%,Yes,-2x,-6.31%,-4.42%,-1.26%,-23.83%,-24.14%,"$3,388,948.38","-$480,122.50","-$1,512,492.50","$9,006,039.37","$30,527,723.78","$109,102,084.96",Inverse Equities,2007-01-30,0.95%,N/A,$0.08,2023-03-22,$0.07,0.42%,0.00,-1.90,1,100.00%,40%,20%,1099,$19.15,$21.24,$19.13,$19.43,44.27,B,B,A-,A-,B-,B-,0.0,N/A,N/A,N/A,N/A,N/A
LQDB,iShares BBB Rated Corporate Bond ETF,Bond,"$24,914,600",3.02%,"20,355",$83.51,0.55%,No,False,-0.45%,-0.91%,-0.31%,N/A,N/A,"$22,725.00",$0.00,$0.00,"-$28,443,240.00","-$37,773,120.00","-$37,773,120.00",Corporate Bonds,2021-05-18,0.15%,N/A,$3.77,2023-06-01,$0.28,4.51%,0.00,0.41,751,10.04%,40%,20%,1099,$82.52,$84.32,$83.49,$83.52,48.85,C,B,N/A,B-,A,N/A,6.39,38.03%,48.78%,227.02,9.21%,4.60%
CDEI,"Calvert US Large-Cap Diversity, Equity and Inclusion Index ETF",Equity,"$24,610,500",N/A,194,$55.02,0.59%,No,False,1.02%,4.29%,N/A,N/A,N/A,"$2,831.58",$0.00,$0.00,"$2,831.58","$2,831.58","$2,831.58",Large Cap Blend Equities,2023-01-30,0.14%,N/A,$0.09,2023-03-20,$0.09,0.16%,0.00,-1.02,486,42.13%,40%,20%,1099,$52.12,$55.57,$55.02,$55.02,62.25,N/A,A,N/A,N/A,N/A,N/A,6.97,80.27%,70.49%,76.24,1.40%,8.32%
XDSQ,Innovator US Equity Accelerated ETF,Equity,"$24,578,700",17.32%,"11,094",$28.23,0.46%,No,False,1.65%,4.49%,13.91%,N/A,N/A,"$9,389,000.00","$2,109,750.00","$2,783,750.00","$13,707,500.00","$21,212,000.00","$21,212,000.00",N/A,2021-04-01,0.79%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.84,2,100.00%,40%,20%,1099,$26.66,$28.34,$28.14,$28.27,65.69,B+,C+,A,B+,C,N/A,0.0,N/A,N/A,N/A,N/A,N/A
